data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-07-16 08:20:45.980871;1251;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Eula Anderson;feminino;credito
2023-07-16 10:30:48.452872;1252;Canoas;Luis Fernando;Tenis Adidas;Dennis Soape;masculino;credito
2023-07-16 13:57:47.764157;1253;Lajeado;Juliano Faccioni;Tenis Adidas;Kelli Dagel;feminino;credito
2023-07-16 14:06:44.517878;1254;Florianópolis;Mario Sérgio;Tenis Nike;John Bilal;masculino;credito
2023-07-16 14:08:45.222872;1255;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Marc Vickers;masculino;credito
2023-07-16 15:52:47.102924;1256;São Paulo;Cassia Moraes;Tenis NB;Christopher Washington;masculino;credito
2023-07-16 17:11:54.281872;1257;Canoas;Luis Fernando;Tenis Adidas;Priscilla Torres;feminino;credito
2023-07-16 17:24:43.070870;1258;Florianópolis;Mario Sérgio;Tenis Nike;Alfredo Fonville;masculino;credito
2023-07-17 08:33:45.113876;1259;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Jeffrey Collins;masculino;credito
2023-07-17 08:43:46.058870;1260;São Paulo;Claudio Bueno;Tenis Adidas;Angel Lewis;masculino;credito
2023-07-17 08:46:41.354870;1261;Caxias do Sul;Mateus Kienzle;Tenis NB;Perry Davenport;masculino;boleto
2023-07-17 08:51:40.238873;1262;Florianópolis;Claudia dos Santos;Tenis Fila;Cindy Williamson;feminino;credito
2023-07-17 09:14:44.739870;1263;Florianópolis;Claudia dos Santos;Tenis Fila;Kennith Pipkin;masculino;credito
2023-07-17 10:00:43.905871;1264;Florianópolis;Claudia dos Santos;Tenis Fila;Jack Davidson;masculino;credito
2023-07-17 10:28:47.522871;1265;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Linda Miller;feminino;credito
2023-07-17 11:38:53.869870;1266;São Paulo;Claudio Bueno;Tenis Fila;Pamela Gutknecht;feminino;credito
2023-07-17 12:27:43.691871;1267;Florianópolis;Mario Sérgio;Tenis Adidas;Jessie Trevino;feminino;boleto
2023-07-17 14:24:45.113876;1268;Canoas;Carlos Henrique;Tenis NB;Jay Yingst;masculino;credito
2023-07-17 15:18:43.600871;1269;Lajeado;Adriano Soares;Tenis Nike;Omar Cotton;masculino;pix
2023-07-17 15:52:55.905877;1270;Lajeado;Juliano Faccioni;Tenis Fila;Dustin Meyer;masculino;credito
2023-07-18 07:18:42.015873;1271;Florianópolis;Mario Sérgio;Tenis NB;Melvin Muckle;masculino;credito
2023-07-18 08:21:46.661871;1272;São Paulo;Claudio Bueno;Tenis NB;Esperanza Roark;feminino;credito
2023-07-18 14:43:47.361871;1273;Lajeado;Adriano Soares;Tenis Adidas;Erinn Tillman;feminino;pix
2023-07-18 16:32:52.412870;1274;Canoas;Luis Fernando;Tenis NB;Judith Quinn;feminino;credito
2023-07-18 16:56:42.560872;1275;Lajeado;Adriano Soares;Tenis Nike;Belinda Webb;feminino;credito
2023-07-18 17:45:44.438873;1276;Lajeado;Adriano Soares;Tenis NB;John Boyd;masculino;credito
2023-07-18 18:02:54.035876;1277;Florianópolis;Claudia dos Santos;Tenis NB;Eugene Dubois;masculino;credito
2023-07-19 07:46:42.912871;1278;São Paulo;Claudio Bueno;Tenis Fila;Richard Davidson;masculino;credito
2023-07-19 07:56:53.487877;1279;Canoas;Luis Fernando;Tenis NB;Michael Luccous;masculino;credito
2023-07-19 08:37:47.143872;1280;Caxias do Sul;Mateus Kienzle;Tenis NB;Roy Golson;masculino;credito
2023-07-19 08:45:52.582870;1281;Porto Alegre;Rodrigo Tadewald;Tenis Nike;John Beal;masculino;boleto
2023-07-19 09:25:46.375870;1282;Caxias do Sul;Mateus Kienzle;Tenis Fila;Shirley Mitchell;feminino;credito
2023-07-19 09:34:47.166924;1283;Porto Alegre;Luiza Cherobini;Tenis Adidas;Daryl Converse;masculino;boleto
2023-07-19 12:14:42.955871;1284;Florianópolis;Mario Sérgio;Tenis Nike;Omar Ochs;masculino;credito
2023-07-19 14:04:46.377871;1285;Caxias do Sul;Mateus Kienzle;Tenis Nike;Dian Rieger;feminino;credito
2023-07-19 14:08:50.156871;1286;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Paul Fort;masculino;pix
2023-07-19 14:50:49.570939;1287;São Paulo;Claudio Bueno;Tenis Fila;Eugene Sissel;masculino;credito
2023-07-19 16:00:43.033871;1288;Florianópolis;Claudia dos Santos;Tenis Nike;Herma Cabrera;feminino;credito
2023-07-20 08:31:48.380109;1289;São Paulo;Cassia Moraes;Tenis Fila;Tanya Patterson;feminino;credito
2023-07-20 09:54:47.254870;1290;Florianópolis;Mario Sérgio;Tenis Nike;William Long;masculino;credito
2023-07-20 12:31:55.800924;1291;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Vincent Norton;masculino;credito
2023-07-20 12:55:40.541871;1292;São Paulo;Claudio Bueno;Tenis Adidas;Charles Chandler;masculino;credito
2023-07-20 14:08:49.385873;1293;Lajeado;Adriano Soares;Tenis NB;Rose Jones;feminino;credito
2023-07-20 14:28:43.534876;1294;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;David Wells;masculino;credito
2023-07-21 09:56:41.439874;1295;Canoas;Carlos Henrique;Tenis NB;Charles Bean;masculino;credito
2023-07-21 11:47:48.751877;1296;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Edith Phan;feminino;credito
2023-07-21 15:05:41.723870;1297;Florianópolis;Mario Sérgio;Tenis Adidas;Adam Spiers;masculino;credito
2023-07-21 15:12:48.773871;1298;Lajeado;Adriano Soares;Tenis Nike;Douglas Athey;masculino;credito
2023-07-21 17:21:44.539880;1299;São Paulo;Claudio Bueno;Tenis Fila;Marc Joseph;masculino;credito
2023-07-22 12:50:46.405924;1300;São Paulo;Claudio Bueno;Tenis Fila;Gerald Griswold;masculino;credito
2023-07-22 15:08:53.722924;1301;São Paulo;Cassia Moraes;Tenis Fila;Andres Dudek;masculino;credito
2023-07-22 15:09:56.170924;1302;Porto Alegre;Luiza Cherobini;Tenis Adidas;Murray Hartzell;masculino;credito
2023-07-22 15:49:45.756870;1303;Lajeado;Juliano Faccioni;Tenis Fila;Marilyn Kizer;feminino;credito
2023-07-22 16:19:52.795878;1304;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Dana Evans;masculino;credito
2023-07-22 17:33:46.496969;1305;Canoas;Luis Fernando;Tenis NB;Shirley Blood;feminino;pix
2023-07-23 08:00:46.564876;1306;Florianópolis;Mario Sérgio;Tenis Adidas;Harold Green;masculino;credito
2023-07-23 09:48:51.365870;1307;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Dorothy Stevenson;feminino;pix
2023-07-23 10:01:47.449875;1308;Porto Alegre;Luiza Cherobini;Tenis NB;James Thomas;masculino;credito
2023-07-23 10:50:49.783872;1309;São Paulo;Cassia Moraes;Tenis Adidas;Helen Hernandez;feminino;credito
2023-07-23 13:23:53.030873;1310;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Malcolm Wall;masculino;boleto
2023-07-23 17:32:53.152933;1311;Caxias do Sul;Mateus Kienzle;Tenis Fila;Duane Wages;masculino;credito
2023-07-24 08:04:41.583870;1312;São Paulo;Claudio Bueno;Tenis NB;Cecil Lenderman;masculino;credito
2023-07-24 10:10:42.903871;1313;Canoas;Luis Fernando;Tenis Adidas;Gerald Munsey;masculino;pix
2023-07-24 10:35:44.454871;1314;Porto Alegre;Luiza Cherobini;Tenis NB;Shaun Schneider;masculino;credito
2023-07-24 11:08:55.690931;1315;São Paulo;Claudio Bueno;Tenis NB;Elizabeth Bowman;feminino;boleto
2023-07-24 13:26:44.403871;1316;Lajeado;Adriano Soares;Tenis Adidas;Waldo Exum;masculino;credito
2023-07-24 13:30:41.582870;1317;Lajeado;Adriano Soares;Tenis Adidas;Steven Crosby;masculino;credito
2023-07-25 07:24:42.282871;1318;Canoas;Carlos Henrique;Tenis Fila;Johnny Kelso;masculino;credito
2023-07-25 07:39:54.277872;1319;Florianópolis;Claudia dos Santos;Tenis NB;Adam Crowder;masculino;credito
2023-07-25 07:42:46.370870;1320;São Paulo;Claudio Bueno;Tenis Fila;Kimberley Severson;feminino;credito
2023-07-25 08:13:43.438871;1321;Lajeado;Juliano Faccioni;Tenis Fila;Elaine Bland;feminino;credito
2023-07-25 11:07:41.335924;1322;Canoas;Carlos Henrique;Tenis Nike;Angela Moeller;feminino;credito
2023-07-25 14:58:49.000925;1323;Lajeado;Adriano Soares;Tenis Adidas;Steven Motley;masculino;pix
2023-07-25 15:19:54.533872;1324;Florianópolis;Claudia dos Santos;Tenis Nike;Elizabeth Soto;feminino;credito
2023-07-25 17:13:49.820872;1325;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;John Stickland;masculino;credito
2023-07-25 17:34:55.126874;1326;Florianópolis;Mario Sérgio;Tenis Adidas;Henry Wigginton;masculino;credito
2023-07-25 17:35:47.373871;1327;Lajeado;Juliano Faccioni;Tenis Fila;Sharon Engelking;feminino;credito
2023-07-26 08:05:53.906870;1328;Lajeado;Adriano Soares;Tenis NB;George Beasley;masculino;credito
2023-07-26 09:40:47.403877;1329;Canoas;Luis Fernando;Tenis Adidas;Brent Taylor;masculino;credito
2023-07-26 09:45:47.622872;1330;Lajeado;Adriano Soares;Tenis NB;Janet Blackmon;feminino;pix
2023-07-26 10:00:49.401873;1331;Lajeado;Adriano Soares;Tenis Fila;Rhonda Muncie;feminino;credito
2023-07-26 10:16:48.764871;1332;Caxias do Sul;Mateus Kienzle;Tenis Fila;Judith Marden;feminino;credito
2023-07-26 10:47:41.567924;1333;Porto Alegre;Rodrigo Tadewald;Tenis NB;Tracy Crowe;masculino;credito
2023-07-26 10:47:47.463871;1334;Porto Alegre;Luiza Cherobini;Tenis NB;Joseph Murphy;masculino;credito
2023-07-26 12:55:40.924871;1335;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;David Gibson;masculino;credito
2023-07-26 13:10:49.604872;1336;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Dana Ramirez;feminino;credito
2023-07-26 15:14:43.904871;1337;Florianópolis;Claudia dos Santos;Tenis NB;Matthew Sanders;masculino;credito
2023-07-26 15:30:42.968874;1338;Florianópolis;Mario Sérgio;Tenis Fila;Angela Johnson;feminino;credito
2023-07-26 15:33:55.326872;1339;Florianópolis;Mario Sérgio;Tenis Adidas;Lucas Zanghi;masculino;credito
2023-07-27 10:15:49.817872;1340;Canoas;Carlos Henrique;Tenis NB;Milton Johnson;masculino;boleto
2023-07-27 11:06:51.328876;1341;Lajeado;Adriano Soares;Tenis Adidas;Angel Taylor;feminino;credito
2023-07-27 12:06:43.534876;1342;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Judith Murray;feminino;credito
2023-07-27 12:13:49.041872;1343;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Lillian Holvey;feminino;credito
2023-07-27 14:47:51.570870;1344;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Francine Merk;feminino;credito
2023-07-27 15:04:53.759871;1345;Canoas;Luis Fernando;Tenis Fila;Jennifer Bonawitz;feminino;credito
2023-07-28 08:19:45.260871;1346;Lajeado;Juliano Faccioni;Tenis Adidas;Mark Krouse;masculino;credito
2023-07-28 09:57:54.924871;1347;Florianópolis;Claudia dos Santos;Tenis NB;Douglas Vanhorn;masculino;credito
2023-07-28 11:50:43.435871;1348;Canoas;Luis Fernando;Tenis NB;Patricia Holland;feminino;credito
2023-07-28 15:04:47.373871;1349;Porto Alegre;Luiza Cherobini;Tenis Adidas;Jeremy Thompson;masculino;credito
2023-07-28 16:15:51.902931;1350;São Paulo;Claudio Bueno;Tenis Nike;Mozelle Bailey;feminino;credito
2023-07-28 17:30:42.210873;1351;São Paulo;Claudio Bueno;Tenis Fila;Dale Bauer;masculino;credito
2023-07-28 17:52:48.644872;1352;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Amanda Whitehouse;feminino;credito
2023-07-29 08:04:52.012871;1353;Lajeado;Juliano Faccioni;Tenis Adidas;Lewis Gisin;masculino;credito
2023-07-29 08:57:40.936871;1354;Lajeado;Juliano Faccioni;Tenis Nike;Christopher Lucey;masculino;credito
2023-07-29 09:09:54.355877;1355;Florianópolis;Mario Sérgio;Tenis Nike;Craig Bell;masculino;credito
2023-07-29 10:34:54.894871;1356;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Mary Hill;feminino;credito
2023-07-29 10:42:44.034871;1357;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Yoshiko Smith;feminino;credito
2023-07-29 12:45:45.030871;1358;Florianópolis;Mario Sérgio;Tenis NB;Donnie Espinal;masculino;credito
2023-07-29 15:49:50.151871;1359;Canoas;Luis Fernando;Tenis Fila;Steven Kearns;masculino;credito
2023-07-29 16:03:40.872877;1360;Canoas;Luis Fernando;Tenis NB;Dorothy English;feminino;credito
2023-07-29 17:31:41.995919;1361;Florianópolis;Mario Sérgio;Tenis NB;Jose Sims;masculino;credito
2023-07-29 17:49:50.884870;1362;Porto Alegre;Rodrigo Tadewald;Tenis NB;Dorothy Connors;feminino;credito
2023-07-29 17:57:41.382870;1363;Porto Alegre;Luiza Cherobini;Tenis NB;Allan Delang;masculino;credito
2023-07-30 08:10:51.494871;1364;Lajeado;Juliano Faccioni;Tenis Nike;Earlene Daniels;feminino;credito
2023-07-30 10:03:44.917873;1365;Porto Alegre;Luiza Cherobini;Tenis NB;Tony Phuong;masculino;boleto
2023-07-30 10:47:41.773877;1366;Florianópolis;Claudia dos Santos;Tenis Fila;Amy Rivera;feminino;pix
2023-07-30 13:26:53.581871;1367;São Paulo;Claudio Bueno;Tenis NB;Karen Merz;feminino;credito
2023-07-30 13:44:52.285924;1368;Florianópolis;Mario Sérgio;Tenis Adidas;Mario Jones;masculino;credito
2023-07-30 14:20:42.279873;1369;Canoas;Carlos Henrique;Tenis NB;William Wheeler;masculino;boleto
2023-07-30 15:35:51.493871;1370;Florianópolis;Mario Sérgio;Tenis NB;Raymond Hill;masculino;credito
2023-07-30 15:48:44.677872;1371;Porto Alegre;Luiza Cherobini;Tenis Nike;Arthur Dorsey;masculino;pix
2023-07-30 16:52:53.393872;1372;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Rita Houghtelling;feminino;pix
2023-07-30 17:17:55.848898;1373;São Paulo;Claudio Bueno;Tenis Adidas;Diane Myers;feminino;credito
2023-07-30 17:58:42.735871;1374;São Paulo;Cassia Moraes;Tenis Nike;Janet Miller;feminino;credito
2023-07-31 09:37:41.721870;1375;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Amy Blackman;feminino;credito
2023-07-31 09:52:45.968871;1376;Canoas;Luis Fernando;Tenis Fila;Willie Dobson;feminino;boleto
2023-07-31 10:31:46.868924;1377;São Paulo;Claudio Bueno;Tenis Fila;Gabriel Mccord;masculino;credito
2023-07-31 14:37:53.865870;1378;São Paulo;Cassia Moraes;Tenis Nike;Mary Nunes;feminino;credito
2023-07-31 16:45:53.670924;1379;Lajeado;Adriano Soares;Tenis Fila;James Smith;masculino;credito
2023-07-31 18:09:43.296872;1380;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Jacquelynn Carbone;feminino;credito
2023-07-31 18:13:51.243871;1381;Florianópolis;Mario Sérgio;Tenis NB;Betty Murdoch;feminino;boleto
2023-08-01 07:34:45.900872;1382;Canoas;Carlos Henrique;Tenis Fila;Bradford Harper;masculino;credito
2023-08-01 08:52:50.682871;1383;Canoas;Carlos Henrique;Tenis NB;Ollie Lugo;feminino;credito
2023-08-01 09:04:42.610991;1384;Florianópolis;Mario Sérgio;Tenis Adidas;Julie Meade;feminino;credito
2023-08-01 09:55:44.123872;1385;Florianópolis;Mario Sérgio;Tenis Fila;Raymond Winks;masculino;credito
2023-08-01 10:47:49.625870;1386;Canoas;Carlos Henrique;Tenis NB;Erica Jones;feminino;credito
2023-08-01 10:59:55.849871;1387;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Evelyne Valle;feminino;credito
2023-08-01 11:25:46.035870;1388;Florianópolis;Mario Sérgio;Tenis NB;Eric Whiting;masculino;credito
2023-08-01 11:43:54.895870;1389;Canoas;Luis Fernando;Tenis Nike;Gayle Davis;feminino;boleto
2023-08-01 12:45:50.490870;1390;Lajeado;Juliano Faccioni;Tenis NB;Henry Breeden;masculino;credito
2023-08-01 13:24:45.378871;1391;São Paulo;Cassia Moraes;Tenis Fila;Margaret Fowler;feminino;pix
2023-08-02 11:18:41.453924;1392;São Paulo;Cassia Moraes;Tenis Nike;Marlene Collar;feminino;pix
2023-08-02 14:45:49.099871;1393;São Paulo;Cassia Moraes;Tenis Nike;Ann Golay;feminino;credito
2023-08-02 14:55:52.155911;1394;Florianópolis;Mario Sérgio;Tenis NB;Joseph Shearing;masculino;credito
2023-08-02 16:23:43.320924;1395;São Paulo;Cassia Moraes;Tenis Fila;Jill Flores;feminino;credito
2023-08-03 08:56:51.628870;1396;Lajeado;Juliano Faccioni;Tenis Fila;Bonnie Streeter;feminino;credito
2023-08-03 09:17:55.493871;1397;Florianópolis;Claudia dos Santos;Tenis Adidas;James Irving;masculino;credito
2023-08-03 09:36:45.314871;1398;Florianópolis;Mario Sérgio;Tenis Nike;Jayson Lopez;masculino;credito
2023-08-03 09:53:50.121876;1399;Lajeado;Juliano Faccioni;Tenis Fila;Ronald Maze;masculino;credito
2023-08-03 11:30:46.569877;1400;São Paulo;Claudio Bueno;Tenis Adidas;Robert Wordlaw;masculino;credito
2023-08-03 14:28:52.589871;1401;Florianópolis;Mario Sérgio;Tenis Nike;Nathan Cacho;masculino;credito
2023-08-03 14:50:55.224872;1402;Porto Alegre;Luiza Cherobini;Tenis NB;Thomas Harvin;masculino;credito
2023-08-03 17:56:45.648928;1403;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Charles Posner;masculino;credito
2023-08-04 11:19:54.457877;1404;Canoas;Carlos Henrique;Tenis Adidas;Derek Vandenbosch;masculino;credito
2023-08-04 13:28:54.936871;1405;Porto Alegre;Rodrigo Tadewald;Tenis NB;Ben Edgerton;masculino;credito
2023-08-04 17:45:45.047871;1406;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Kaitlin Nixon;feminino;credito
2023-08-05 08:54:54.638927;1407;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Agnes Anderson;feminino;credito
2023-08-05 12:35:43.945872;1408;São Paulo;Cassia Moraes;Tenis Fila;Thaddeus Russell;masculino;credito
2023-08-05 12:36:43.177872;1409;Florianópolis;Mario Sérgio;Tenis Adidas;Alejandro Dansie;masculino;credito
2023-08-05 13:03:54.020870;1410;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Selina Sack;feminino;credito
2023-08-05 14:45:50.684870;1411;Porto Alegre;Luiza Cherobini;Tenis Adidas;Tim Delarosa;masculino;pix
2023-08-05 15:06:42.954872;1412;Porto Alegre;Rodrigo Tadewald;Tenis NB;Andrew Burgess;masculino;credito
2023-08-05 16:01:44.455871;1413;Canoas;Luis Fernando;Tenis NB;Kiara Kelly;feminino;credito
2023-08-05 17:22:46.564876;1414;Canoas;Carlos Henrique;Tenis NB;Cesar Campbell;masculino;credito
2023-08-05 17:55:46.468925;1415;Canoas;Carlos Henrique;Tenis Nike;Wade Mckinney;masculino;credito
2023-08-06 08:21:44.231872;1416;Porto Alegre;Luiza Cherobini;Tenis Adidas;Ronald Alvarez;masculino;credito
2023-08-06 11:49:51.332870;1417;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Greg Turner;masculino;credito
2023-08-06 11:56:45.976871;1418;Canoas;Luis Fernando;Tenis Fila;Scott Carbajal;masculino;boleto
2023-08-06 13:47:50.197871;1419;Lajeado;Adriano Soares;Tenis NB;Ian Rabe;masculino;credito
2023-08-06 14:14:40.925871;1420;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Kimberly Duncan;feminino;credito
2023-08-06 14:35:48.561872;1421;Lajeado;Adriano Soares;Tenis Nike;Ingrid Poor;feminino;credito
2023-08-06 15:46:45.231871;1422;Porto Alegre;Luiza Cherobini;Tenis Nike;Teresa Welsh;feminino;credito
2023-08-06 17:11:55.394871;1423;Canoas;Carlos Henrique;Tenis Fila;Louise Heister;feminino;credito
2023-08-07 07:47:43.319872;1424;São Paulo;Claudio Bueno;Tenis Adidas;Tricia Woodard;feminino;credito
2023-08-07 08:24:48.651891;1425;Florianópolis;Claudia dos Santos;Tenis Fila;Joyce Smith;feminino;pix
2023-08-07 09:39:46.853872;1426;Lajeado;Adriano Soares;Tenis Nike;Ilene Pecora;feminino;pix
2023-08-07 11:07:43.799872;1427;São Paulo;Cassia Moraes;Tenis Fila;Walter Korte;masculino;credito
2023-08-07 11:08:46.307877;1428;Canoas;Luis Fernando;Tenis Adidas;Star Gallivan;feminino;credito
2023-08-07 15:42:51.694871;1429;Florianópolis;Mario Sérgio;Tenis NB;Kyle Monzo;masculino;credito
2023-08-07 16:41:44.052871;1430;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Robin Williamson;masculino;credito
2023-08-07 16:43:54.889870;1431;São Paulo;Claudio Bueno;Tenis Fila;James Aranda;masculino;credito
2023-08-08 09:18:47.570870;1432;Lajeado;Juliano Faccioni;Tenis NB;Robert Woolley;masculino;credito
2023-08-08 10:19:42.970872;1433;São Paulo;Cassia Moraes;Tenis Adidas;Lisa Johnson;feminino;credito
2023-08-08 11:13:41.631924;1434;Porto Alegre;Rodrigo Tadewald;Tenis Fila;George Cardenas;masculino;credito
2023-08-08 14:26:45.938870;1435;Canoas;Luis Fernando;Tenis Fila;Bernice Rhoades;feminino;credito
2023-08-08 14:57:56.036877;1436;São Paulo;Cassia Moraes;Tenis Adidas;Chad Pixley;masculino;credito
2023-08-08 16:50:42.962871;1437;Caxias do Sul;Mateus Kienzle;Tenis NB;Bennie Mahaffey;masculino;boleto
2023-08-08 18:02:52.412870;1438;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Vincent Dunn;masculino;credito
2023-08-09 08:42:45.901872;1439;Porto Alegre;Luiza Cherobini;Tenis NB;Katherine Pierce;feminino;credito
2023-08-09 08:51:43.899873;1440;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Helen Prince;feminino;credito
2023-08-09 09:52:53.686870;1441;Florianópolis;Mario Sérgio;Tenis Fila;Lucas Wright;masculino;credito
2023-08-09 10:19:45.141878;1442;Lajeado;Juliano Faccioni;Tenis Adidas;Karla Boylan;feminino;pix
2023-08-09 10:31:47.372870;1443;Porto Alegre;Luiza Cherobini;Tenis Adidas;Mattie Rose;feminino;credito
2023-08-09 10:50:53.663877;1444;Florianópolis;Claudia dos Santos;Tenis Nike;Dorothy Whelan;feminino;credito
2023-08-09 14:03:40.927872;1445;Canoas;Luis Fernando;Tenis Nike;Kyoko Brown;feminino;credito
2023-08-09 15:23:44.537872;1446;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Tammy Connor;feminino;credito
2023-08-09 16:40:47.178870;1447;Canoas;Carlos Henrique;Tenis Fila;David Landrum;masculino;credito
2023-08-09 16:46:47.172872;1448;São Paulo;Cassia Moraes;Tenis Adidas;Susan Doucet;feminino;credito
2023-08-09 17:36:51.366871;1449;Canoas;Luis Fernando;Tenis NB;Roy Woodrum;masculino;credito
2023-08-10 09:51:42.077873;1450;São Paulo;Cassia Moraes;Tenis Nike;Danny Little;masculino;credito
2023-08-10 10:20:54.478872;1451;Florianópolis;Claudia dos Santos;Tenis Nike;Selena Shields;feminino;credito
2023-08-10 12:12:51.859872;1452;Florianópolis;Claudia dos Santos;Tenis Adidas;Kenneth Tolley;masculino;credito
2023-08-10 13:09:46.712924;1453;Lajeado;Juliano Faccioni;Tenis Fila;Lynda Mcwhirter;feminino;credito
2023-08-10 16:41:45.064871;1454;São Paulo;Cassia Moraes;Tenis Nike;Amelia Holt;feminino;credito
2023-08-10 17:46:45.237870;1455;Lajeado;Adriano Soares;Tenis NB;Sharon Owen;feminino;credito
2023-08-10 18:07:46.606871;1456;Caxias do Sul;Mateus Kienzle;Tenis NB;Jose Williams;masculino;credito
2023-08-11 08:49:47.180872;1457;Lajeado;Adriano Soares;Tenis Fila;Claire Faupel;feminino;credito
2023-08-11 12:18:44.678874;1458;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Candice Zordan;feminino;credito
2023-08-11 12:22:44.567871;1459;Canoas;Luis Fernando;Tenis Nike;Chris Moore;masculino;pix
2023-08-11 12:24:41.369873;1460;Florianópolis;Mario Sérgio;Tenis Adidas;Ruby Bowers;feminino;credito
2023-08-11 15:24:42.082872;1461;Lajeado;Adriano Soares;Tenis Nike;Lynn Schaefer;feminino;boleto
